pvd_id,state,install_month,pv_dc_kw,pv_ac_kw,battery_kwh,stc_count,stc_price,stc_value,battery_rebate,price_base,price_net,annual_generation_kwh,annual_savings_aud,payback_years_net
285625,WA,2024-05,9.03,10.0,,87.0,35.0,3045.0,0.0,,,14447.999999999998,1762.656,
285700,NSW,2024-01,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
285731,WA,2023-09,6.64,5.0,,73.0,35.0,2555.0,0.0,,,10624.0,1296.128,
285869,NSW,2023-10,19.6,15.0,,216.0,35.0,7560.0,0.0,,,27440.000000000004,4170.880000000001,
285870,QLD,2024-03,10.45,8.0,,101.0,35.0,3535.0,0.0,,,15674.999999999998,2178.825,
285966,WA,2024-12,13.28,10.0,,128.0,35.0,4480.0,0.0,,,21248.0,2592.256,
286181,VIC,2023-09,6.64,5.0,,62.0,35.0,2170.0,0.0,,,8632.0,1148.056,
286286,ACT,2023-12,22.8,20.0,,252.0,35.0,8820.0,0.0,,,31920.0,4660.32,
286308,NSW,2024-09,19.95,10.0,,192.0,35.0,6720.0,0.0,,,27930.0,4245.360000000001,
286310,NSW,2023-12,5.7,5.0,,63.0,35.0,2205.0,0.0,,,7980.0,1212.96,
286355,VIC,2023-10,7.89,6.0,,74.0,35.0,2590.0,0.0,,,10257.0,1364.181,
286558,SA,2024-11,17.6,15.0,,170.0,35.0,5950.0,0.0,,,26400.000000000004,4540.800000000001,
286603,NSW,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
286604,NSW,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
286608,ACT,2024-04,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2698.08,
286609,QLD,2024-06,15.4,10.0,12.8,148.0,35.0,5180.0,0.0,35638.5,30458.5,23100.0,5336.099999999999,5.708007720994734
286696,SA,2024-02,10.56,8.0,,102.0,35.0,3570.0,0.0,,,15840.0,2724.48,
286698,SA,2024-05,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
286700,SA,2024-04,10.38,8.2,,100.0,35.0,3500.0,0.0,,,15570.000000000002,2678.0400000000004,
286809,VIC,2023-09,10.45,8.5,,99.0,35.0,3465.0,0.0,,,13584.999999999998,1806.8049999999998,
286823,NSW,2023-09,7.79,8.0,,86.0,35.0,3010.0,0.0,,,10906.0,1657.712,
286828,WA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
286829,WA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
286831,WA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
286923,WA,2024-12,13.2,10.0,,127.0,35.0,4445.0,0.0,,,21120.0,2576.64,
287090,NSW,2023-10,13.28,5.0,,146.0,35.0,5110.0,0.0,,,18592.0,2825.984,
287176,NSW,2024-07,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
287240,NSW,2023-09,10.38,10.0,,114.0,35.0,3990.0,0.0,,,14532.000000000002,2208.8640000000005,
287275,NSW,2023-09,11.21,8.5,,123.0,35.0,4305.0,0.0,,,15694.000000000002,2385.4880000000003,
287420,VIC,2023-10,5.81,5.0,,55.0,35.0,1925.0,0.0,,,7552.999999999999,1004.549,
287566,SA,2024-03,11.44,10.0,,110.0,35.0,3850.0,0.0,,,17160.0,2951.5200000000004,
287577,ACT,2024-02,17.6,15.0,,170.0,35.0,5950.0,0.0,,,24640.000000000004,3597.4400000000005,
287688,VIC,2023-09,10.45,8.2,,99.0,35.0,3465.0,0.0,,,13584.999999999998,1806.8049999999998,
287712,QLD,2023-10,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9960.0,1384.44,
287792,WA,2023-09,9.5,10.0,,105.0,35.0,3675.0,0.0,,,15200.0,1854.3999999999999,
287835,SA,2024-05,23.49,20.0,10.24,227.0,35.0,7945.0,0.0,45730.25025,37785.25025,35235.0,9442.98,4.001411657125187
287899,VIC,2023-10,13.3,5.0,,126.0,35.0,4410.0,0.0,,,17290.0,2299.57,
287913,VIC,2023-09,6.64,5.0,,62.0,35.0,2170.0,0.0,,,8632.0,1148.056,
287919,SA,2024-04,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
288007,WA,2024-03,10.38,5.0,13.8,100.0,35.0,3500.0,0.0,29576.85,26076.85,16608.0,3620.5439999999994,7.2024673640204355
288110,SA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
288113,SA,2024-06,7.92,5.0,4.79,76.0,35.0,2660.0,0.0,17281.05,14621.05,11880.0,3183.84,4.592269083873561
288123,SA,2024-05,13.2,10.0,,127.0,35.0,4445.0,0.0,,,19800.0,3405.6000000000004,
288124,SA,2024-06,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
288126,SA,2024-06,10.56,8.0,,102.0,35.0,3570.0,0.0,,,15840.0,2724.48,
288128,SA,2024-03,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
288185,SA,2024-08,7.92,5.0,4.79,76.0,35.0,2660.0,0.0,17281.05,14621.05,11880.0,3183.84,4.592269083873561
288191,NSW,2024-05,12.35,10.0,,119.0,35.0,4165.0,0.0,,,17290.0,2628.08,
288241,VIC,2023-09,4.84,5.0,5.12,53.0,35.0,1855.0,0.0,13903.499999999998,12048.499999999998,6292.0,1365.364,8.824386756938075
288249,ACT,2024-01,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2698.08,
288335,ACT,2024-08,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1357.216,
288339,NSW,2024-01,8.8,8.0,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
288343,QLD,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1376.1,
288439,ACT,2023-11,10.56,10.0,,116.0,35.0,4060.0,0.0,,,14784.0,2158.464,
288455,ACT,2024-02,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2698.08,
288464,ACT,2023-12,13.2,10.0,,145.0,35.0,5075.0,0.0,,,18480.0,2698.08,
288499,NSW,2023-09,1.66,2.0,,18.0,35.0,630.0,0.0,,,2324.0,353.248,
288502,QLD,2024-01,10.56,8.0,,102.0,35.0,3570.0,0.0,,,15840.0,2201.76,
288562,NSW,2023-10,1.66,2.0,,18.0,35.0,630.0,0.0,,,2324.0,353.248,
288564,NSW,2024-05,1.66,2.0,,16.0,35.0,560.0,0.0,,,2324.0,353.248,
288565,NSW,2024-05,1.66,2.0,,16.0,35.0,560.0,0.0,,,2324.0,353.248,
288573,NSW,2024-03,1.66,2.0,,16.0,35.0,560.0,0.0,,,2324.0,353.248,
288576,NSW,2024-03,1.66,2.0,,16.0,35.0,560.0,0.0,,,2324.0,353.248,
288584,QLD,2024-01,12.32,10.0,,119.0,35.0,4165.0,0.0,,,18480.0,2568.7200000000003,
288639,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
288665,ACT,2024-06,22.88,20.0,,221.0,35.0,7735.0,0.0,,,32032.0,4676.6720000000005,
288678,QLD,2024-05,7.89,8.5,,76.0,35.0,2660.0,0.0,,,11835.0,1645.065,
288679,ACT,2024-02,13.3,10.0,,128.0,35.0,4480.0,0.0,,,18620.0,2718.52,
288693,NSW,2024-01,10.44,10.0,,100.0,35.0,3500.0,0.0,,,14616.0,2221.6320000000005,
288706,WA,2025-01,6.6,5.0,,54.0,36.0,1944.0,0.0,,,10560.0,1288.32,
288776,VIC,2023-10,15.84,13.2,15.36,150.0,35.0,5250.0,0.0,39481.799999999996,34231.799999999996,20592.0,4468.464,7.660753225269353
288876,ACT,2024-03,9.68,10.0,,93.0,35.0,3255.0,0.0,,,13552.0,1978.5919999999999,
289068,WA,2024-09,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
289242,ACT,2023-09,13.28,10.0,,146.0,35.0,5110.0,0.0,,,18592.0,2714.432,
289295,VIC,2023-09,13.28,10.0,,125.0,35.0,4375.0,0.0,,,17264.0,2296.112,
289386,NSW,2024-07,19.92,20.0,,192.0,35.0,6720.0,0.0,,,27888.000000000004,4238.976000000001,
289390,SA,2024-05,10.56,8.2,,102.0,35.0,3570.0,0.0,,,15840.0,2724.48,
289406,QLD,2023-09,3.74,5.0,9.07,41.0,35.0,1435.0,0.0,16663.5,15228.5,5610.0,1295.9099999999999,11.751201858153731
289408,QLD,2023-09,3.74,5.0,9.07,41.0,35.0,1435.0,0.0,16663.5,15228.5,5610.0,1295.9099999999999,11.751201858153731
289411,QLD,2024-06,3.74,5.0,9.07,36.0,35.0,1260.0,0.0,16663.5,15403.5,5610.0,1295.9099999999999,11.886242100145845
289425,SA,2024-05,17.43,10.0,9.6,168.0,35.0,5880.0,0.0,34777.725,28897.725,26145.0,7006.860000000001,4.124204707957629
289432,SA,2024-03,7.92,5.0,4.79,76.0,35.0,2660.0,0.0,17281.05,14621.05,11880.0,3183.84,4.592269083873561
289443,SA,2024-06,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
289534,NSW,2024-12,29.92,25.0,,289.0,35.0,10115.0,0.0,,,41888.0,6366.976000000001,
289562,NSW,2023-09,13.28,10.0,,146.0,35.0,5110.0,0.0,,,18592.0,2825.984,
289594,VIC,2023-10,6.16,5.0,,58.0,35.0,2030.0,0.0,,,8008.0,1065.0640000000003,
289662,NSW,2023-10,19.8,15.0,,218.0,35.0,7630.0,0.0,,,27720.0,4213.44,
289694,NSW,2024-03,13.28,10.0,,128.0,35.0,4480.0,0.0,,,18592.0,2825.984,
289813,NSW,2023-10,6.65,5.0,,73.0,35.0,2555.0,0.0,,,9310.0,1415.12,
289828,SA,2024-02,13.28,10.0,,128.0,35.0,4480.0,0.0,,,19920.0,3426.2400000000002,
289856,VIC,2023-09,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
289930,SA,2024-04,19.92,20.0,4.79,192.0,35.0,6720.0,0.0,34876.049999999996,28156.049999999996,29880.000000000004,8007.840000000001,3.5160605106995133
290052,WA,2025-02,12.87,10.0,9.6,106.0,35.5,3763.0,0.0,29271.524999999998,25508.524999999998,20592.0,4489.056,5.682380660878367
290117,NSW,2023-10,6.16,5.0,,68.0,35.0,2380.0,0.0,,,8624.0,1310.848,
290311,VIC,2023-11,13.3,10.0,,126.0,35.0,4410.0,0.0,,,17290.0,2299.57,
290359,VIC,2023-10,6.64,5.0,,73.0,35.0,2555.0,0.0,,,8632.0,1148.056,
290379,VIC,2023-09,4.4,5.0,,41.0,35.0,1435.0,0.0,,,5720.000000000001,760.7600000000002,
290494,VIC,2023-09,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
290495,VIC,2023-09,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
290512,NSW,2024-02,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9296.0,1412.992,
290548,SA,2024-08,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
290557,SA,2024-08,19.8,15.0,,191.0,35.0,6685.0,0.0,,,29700.0,5108.4,
290571,VIC,2024-04,13.2,10.0,,109.0,35.0,3815.0,0.0,,,17160.0,2282.28,
290628,NSW,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1404.48,
290709,VIC,2024-01,8.3,5.0,9.22,80.0,35.0,2800.0,0.0,22324.949999999997,19524.949999999997,10790.000000000002,2341.4300000000007,8.338899732214925
290746,VIC,2023-10,13.28,5.0,,146.0,35.0,5110.0,0.0,,,17264.0,2296.112,
290772,NSW,2024-04,10.45,5.0,,101.0,35.0,3535.0,0.0,,,14629.999999999998,2223.7599999999998,
290788,QLD,2024-04,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
290792,QLD,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1384.44,
290796,NSW,2024-07,8.8,8.5,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
290840,SA,2024-04,10.56,10.0,,102.0,35.0,3570.0,0.0,,,15840.0,2724.48,
290861,VIC,2025-05,7.13,6.0,,50.0,34.0,1700.0,0.0,,,9269.0,1232.777,
291054,VIC,2023-10,5.28,5.0,,50.0,35.0,1750.0,0.0,,,6864.0,912.912,
291076,VIC,2023-10,8.36,8.0,,79.0,35.0,2765.0,0.0,,,10868.0,1445.4440000000002,
291077,SA,2024-03,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
291080,SA,2024-07,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
291083,SA,2024-05,10.38,5.0,,100.0,35.0,3500.0,0.0,,,15570.000000000002,2678.0400000000004,
291121,NSW,2024-02,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
291155,SA,2024-03,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
291203,NSW,2024-01,1.76,2.0,,17.0,35.0,595.0,0.0,,,2464.0,374.528,
291205,NSW,2024-01,1.76,2.0,,17.0,35.0,595.0,0.0,,,2464.0,374.528,
291229,QLD,2023-12,11.62,6.0,12.8,128.0,35.0,4480.0,0.0,30718.834499999997,26238.834499999997,17430.0,4026.33,6.516811711906375
291313,VIC,2023-10,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
291433,SA,2024-04,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
291438,SA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
291444,SA,2024-09,13.2,10.0,,127.0,35.0,4445.0,0.0,,,19800.0,3405.6000000000004,
291489,SA,2024-06,13.3,10.0,,128.0,35.0,4480.0,0.0,,,19950.0,3431.4,
291513,NSW,2023-12,26.56,5.0,,293.0,35.0,10255.0,0.0,,,37184.0,5651.968,
291532,VIC,2023-10,7.92,8.0,,75.0,35.0,2625.0,0.0,,,10296.0,1369.3680000000002,
291564,VIC,2023-10,10.12,10.0,,95.0,35.0,3325.0,0.0,,,13155.999999999998,1749.7479999999998,
291565,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
291600,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
291720,WA,2024-01,2.49,3.0,,24.0,35.0,840.0,0.0,,,3984.0000000000005,486.048,
291813,SA,2024-09,11.0,8.5,,106.0,35.0,3710.0,0.0,,,16500.0,2838.0,
291963,NSW,2023-12,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9296.0,1412.992,
292021,SA,2024-07,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
292031,ACT,2023-11,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9296.0,1357.216,
292033,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
292057,NSW,2024-01,13.2,10.0,,127.0,35.0,4445.0,0.0,,,18480.0,2808.96,
292264,WA,2024-05,12.32,10.0,9.6,119.0,35.0,4165.0,0.0,28607.399999999998,24442.399999999998,19712.0,4297.215999999999,5.687961694269034
292373,NSW,2023-10,10.45,8.0,,115.0,35.0,4025.0,0.0,,,14629.999999999998,2223.7599999999998,
292377,ACT,2024-01,11.4,10.0,,110.0,35.0,3850.0,0.0,,,15960.0,2330.16,
292391,NSW,2024-04,4.15,5.0,,40.0,35.0,1400.0,0.0,,,5810.000000000001,883.1200000000001,
292392,NSW,2024-04,4.15,5.0,,40.0,35.0,1400.0,0.0,,,5810.000000000001,883.1200000000001,
292546,NSW,2024-02,13.2,10.0,,109.0,35.0,3815.0,0.0,,,18480.0,2808.96,
292567,SA,2024-03,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
292599,SA,2025-02,14.11,10.0,13.34,117.0,35.5,4153.5,0.0,34639.725,30486.225,21165.0,5672.219999999999,5.374654897024445
292613,SA,2023-12,13.28,10.0,,146.0,35.0,5110.0,0.0,,,19920.0,3426.2400000000002,
292645,SA,2024-01,13.2,10.0,13.34,127.0,35.0,4445.0,0.0,33540.899999999994,29095.899999999994,19800.0,5306.400000000001,5.483171264887681
292651,VIC,2023-10,13.3,10.0,,126.0,35.0,4410.0,0.0,,,17290.0,2299.57,
292676,ACT,2023-11,11.44,10.0,16.0,126.0,35.0,4410.0,0.0,34945.74,30535.739999999998,16016.0,3747.7439999999997,8.147765695842619
292775,VIC,2023-12,24.6,10.0,11.04,271.0,35.0,9485.0,0.0,44925.899999999994,35440.899999999994,31980.000000000004,6939.660000000001,5.107008124317328
292815,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
292837,WA,2024-10,10.93,8.2,,105.0,35.0,3675.0,0.0,,,17488.0,2133.5359999999996,
292898,SA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
292905,SA,2024-05,6.64,5.0,,64.0,35.0,2240.0,0.0,,,9960.0,1713.1200000000001,
292933,VIC,2023-10,3.96,5.0,,43.0,35.0,1505.0,0.0,,,5148.0,684.6840000000001,
293003,NSW,2024-06,2.64,2.5,,25.0,35.0,875.0,0.0,,,3696.0,561.7919999999999,
293049,QLD,2023-12,9.68,10.0,,107.0,35.0,3745.0,0.0,,,14520.0,2018.28,
293173,WA,2024-11,6.64,5.0,,64.0,35.0,2240.0,0.0,,,10624.0,1296.128,
293204,ACT,2024-03,20.9,10.0,13.1,202.0,35.0,7070.0,0.0,42590.25,35520.25,29259.999999999996,6846.839999999998,5.187831174673281
293214,NSW,2023-10,11.44,10.0,,126.0,35.0,4410.0,0.0,,,16016.0,2434.4320000000002,
293275,SA,2023-12,6.65,5.0,,73.0,35.0,2555.0,0.0,,,9975.0,1715.7,
293293,VIC,2024-03,4.28,5.0,,35.0,35.0,1225.0,0.0,,,5564.0,740.0120000000001,
293295,VIC,2024-05,4.28,5.0,,35.0,35.0,1225.0,0.0,,,5564.0,740.0120000000001,
293319,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
293358,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
293378,ACT,2024-02,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9240.0,1349.04,
293408,NSW,2023-10,14.94,10.0,12.8,165.0,35.0,5775.0,0.0,35083.049999999996,29308.049999999996,20916.0,5187.168000000001,5.650106185109099
293420,NSW,2023-11,13.3,10.0,,147.0,35.0,5145.0,0.0,,,18620.0,2830.24,
293437,VIC,2023-10,5.7,5.0,,54.0,35.0,1890.0,0.0,,,7410.0,985.5300000000001,
293512,SA,2024-06,6.6,5.0,,63.0,35.0,2205.0,0.0,,,9900.0,1702.8000000000002,
293517,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
293522,VIC,2023-10,8.55,5.0,9.2,81.0,35.0,2835.0,0.0,22606.125,19771.125,11115.000000000002,2411.9550000000004,8.197136762501787
293558,VIC,2023-11,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
293599,NSW,2023-11,9.68,8.0,9.6,107.0,35.0,3745.0,0.0,25005.6,21260.6,13552.0,3360.896,6.325872624443005
293632,SA,2024-01,7.92,6.0,,76.0,35.0,2660.0,0.0,,,11880.0,2043.3600000000001,
293707,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
293749,ACT,2023-11,10.38,5.0,15.0,114.0,35.0,3990.0,0.0,30818.85,26828.85,14532.000000000002,3400.4880000000003,7.889705830457275
293752,VIC,2023-12,4.84,5.0,,45.0,35.0,1575.0,0.0,,,6292.0,836.836,
293757,VIC,2023-10,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
293814,NSW,2023-10,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9296.0,1412.992,
293831,NSW,2023-10,9.94,10.0,,109.0,35.0,3815.0,0.0,,,13916.0,2115.232,
293963,SA,2023-12,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9960.0,1713.1200000000001,
294004,VIC,2023-11,5.23,5.0,,49.0,35.0,1715.0,0.0,,,6799.000000000001,904.2670000000003,
294034,WA,2024-12,10.93,8.2,,105.0,35.0,3675.0,0.0,,,17488.0,2133.5359999999996,
294035,NSW,2023-11,10.56,0.37,,116.0,35.0,4060.0,0.0,,,14784.0,2247.1679999999997,
294071,VIC,2024-05,13.2,10.0,,109.0,35.0,3815.0,0.0,,,17160.0,2282.28,
294123,SA,2023-12,11.62,10.0,,128.0,35.0,4480.0,0.0,,,17430.0,2997.96,
294129,NSW,2024-01,13.2,5.0,,127.0,35.0,4445.0,0.0,,,18480.0,2808.96,
294144,VIC,2023-10,6.37,5.0,,60.0,35.0,2100.0,0.0,,,8281.0,1101.373,
294146,VIC,2023-12,6.37,5.0,9.6,60.0,35.0,2100.0,0.0,20670.278249999996,18570.278249999996,8281.0,1796.977,10.334176926026318
294148,WA,2023-12,9.96,8.0,,110.0,35.0,3850.0,0.0,,,15936.000000000002,1944.192,
294203,VIC,2023-10,5.4,5.0,,51.0,35.0,1785.0,0.0,,,7020.000000000001,933.6600000000001,
294222,NSW,2024-03,8.8,8.0,,85.0,35.0,2975.0,0.0,,,12320.000000000002,1872.6400000000003,
294240,VIC,2024-02,4.15,5.0,,34.0,35.0,1190.0,0.0,,,5395.000000000001,717.5350000000002,
294273,VIC,2023-11,6.65,0.35,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
294356,VIC,2023-10,6.64,5.0,,62.0,35.0,2170.0,0.0,,,8632.0,1148.056,
294365,VIC,2023-11,4.84,5.0,,53.0,35.0,1855.0,0.0,,,6292.0,836.836,
294366,ACT,2023-12,13.2,10.0,,145.0,35.0,5075.0,0.0,,,18480.0,2698.08,
294473,VIC,2024-04,6.6,5.0,,54.0,35.0,1890.0,0.0,,,8580.0,1141.14,
294495,NSW,2024-01,6.64,8.5,4.79,64.0,35.0,2240.0,0.0,16947.09,14707.09,9296.0,2305.408,6.379387075953584
294528,NSW,2023-10,7.48,8.5,,82.0,35.0,2870.0,0.0,,,10472.0,1591.7440000000001,
294532,NSW,2023-12,13.2,10.0,,145.0,35.0,5075.0,0.0,,,18480.0,2808.96,
294536,NSW,2024-01,12.18,10.0,,117.0,35.0,4095.0,0.0,,,17052.0,2591.904,
294566,NSW,2023-11,14.96,15.0,,165.0,35.0,5775.0,0.0,,,20944.0,3183.4880000000003,
294570,WA,2024-05,10.38,10.0,,100.0,35.0,3500.0,0.0,,,16608.0,2026.176,
294574,NSW,2024-03,10.56,10.0,,102.0,35.0,3570.0,0.0,,,14784.0,2247.1679999999997,
294576,WA,2024-06,10.93,8.2,,105.0,35.0,3675.0,0.0,,,17488.0,2133.5359999999996,
294590,NSW,2023-10,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9296.0,1412.992,
294707,NSW,2023-12,24.3,29.9,,268.0,35.0,9380.0,0.0,,,34020.0,5171.04,
294795,VIC,2023-11,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
294810,VIC,2023-10,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
294828,VIC,2023-11,8.8,8.0,,83.0,35.0,2905.0,0.0,,,11440.000000000002,1521.5200000000004,
294933,VIC,2023-12,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
294938,WA,2023-12,3.74,3.0,,41.0,35.0,1435.0,0.0,,,5984.0,730.048,
294939,WA,2023-12,3.96,3.0,,43.0,35.0,1505.0,0.0,,,6336.0,772.992,
294941,NSW,2023-12,19.99,16.0,,221.0,35.0,7735.0,0.0,,,27985.999999999996,4253.871999999999,
294948,NSW,2023-10,7.6,6.0,,84.0,35.0,2940.0,0.0,,,10640.0,1617.2800000000002,
294967,VIC,2023-11,6.6,5.0,,72.0,35.0,2520.0,0.0,,,8580.0,1141.14,
294977,NSW,2023-11,6.6,5.0,,72.0,35.0,2520.0,0.0,,,9240.0,1404.48,
295005,WA,2024-06,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
295097,QLD,2023-11,6.64,5.0,,73.0,35.0,2555.0,0.0,,,9960.0,1384.44,
295115,QLD,2023-11,13.28,10.0,,146.0,35.0,5110.0,0.0,,,19920.0,2768.88,
295188,NSW,2023-12,4.98,5.0,,55.0,35.0,1925.0,0.0,,,6972.000000000001,1059.7440000000001,
295189,ACT,2023-10,10.56,10.0,12.8,116.0,35.0,4060.0,0.0,29794.199999999997,25734.199999999997,14784.0,3459.456,7.438799626299625
295256,QLD,2023-12,17.2,10.0,19.2,190.0,35.0,6650.0,0.0,44436.0,37786.0,25800.0,5959.8,6.3401456424712235
295259,QLD,2023-11,6.6,5.0,,72.0,35.0,2520.0,0.0,,,9900.0,1376.1,
295301,NSW,2024-12,12.4,10.0,,119.0,35.0,4165.0,0.0,,,17360.0,2638.72,
295382,NSW,2024-01,7.48,8.0,,72.0,35.0,2520.0,0.0,,,10472.0,1591.7440000000001,
295392,ACT,2023-11,12.35,10.0,,136.0,35.0,4760.0,0.0,,,17290.0,2524.34,
295400,VIC,2023-11,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
295422,VIC,2023-11,10.56,10.0,,100.0,35.0,3500.0,0.0,,,13728.0,1825.824,
295424,VIC,2023-11,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
295425,VIC,2023-11,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
295429,VIC,2023-11,12.35,10.0,,117.0,35.0,4095.0,0.0,,,16055.0,2135.315,
295430,VIC,2023-11,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
295431,VIC,2023-11,6.6,5.0,,62.0,35.0,2170.0,0.0,,,8580.0,1141.14,
295479,WA,2023-12,6.6,5.0,,72.0,35.0,2520.0,0.0,,,10560.0,1288.32,
295498,NSW,2024-04,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295505,NSW,2024-04,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295507,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295511,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295513,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295517,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295519,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295522,NSW,2024-06,10.38,8.0,,100.0,35.0,3500.0,0.0,,,14532.000000000002,2208.8640000000005,
295526,NSW,2024-06,9.96,8.0,,96.0,35.0,3360.0,0.0,,,13944.000000000002,2119.4880000000003,
295548,VIC,2023-11,6.65,5.0,,63.0,35.0,2205.0,0.0,,,8645.0,1149.785,
295571,VIC,2023-11,11.88,10.0,11.04,112.0,35.0,3920.0,0.0,30370.005,26450.005,15444.000000000002,3351.348000000001,7.892348093960996
295659,WA,2024-10,6.6,5.0,,63.0,35.0,2205.0,0.0,,,10560.0,1288.32,
